matched_ids_avg,movieId_movies_metadata,avg_of_rating,budget,director_id,top_actor_id,genres,original_language,release_date,revenue,spoken_languages,runtime,production_countries,vote_count
tt0115986,tt0115986,2.795581295581296,13000000,65602,20239,28,100,199608,17917287,2,84.0,27,119
tt0117826,tt0117826,2.774473067915691,15000000,10953,18326,27,100,199608,5600000,2,87.0,27,63
tt0117718,tt0117718,3.663972286374134,6000000,1232954,15675,35,100,199608,12643776,1,117.0,27,17
tt0116225,tt0116225,2.7667042426726787,50000000,11770,6856,28,100,199608,42277365,1,97.0,27,381
tt0115632,tt0115632,3.5043478260869567,2962051,7482,2954,18,100,199608,3011195,2,108.0,27,97
tt0117918,tt0117918,3.1780804694048617,45000000,4037,1269,35,100,199608,53854588,1,135.0,27,152
tt0104109,tt0104109,3.2983193277310923,200000,112674,27753,18,100,199106,300000,1,109.0,14,1
tt0068646,tt0068646,4.339810758717364,6000000,1776,3084,18,100,197203,245066411,3,175.0,27,6024
tt0104558,tt0104558,3.443494423791821,900000,44916,18897,28,161,199207,20483423,4,95.0,71,109
tt0116985,tt0116985,3.598930481283422,500000,124092,5960,18,100,199601,431326,1,88.0,27,9
tt0115736,tt0115736,3.7141895933014353,4500000,9340,7906,80,100,199609,7011317,1,108.0,27,203
tt0120004,tt0120004,2.815599830436626,60000000,37710,14698,27,100,199701,33956608,1,110.0,149,130
tt0116654,tt0116654,2.496205872649291,40000000,13776,3084,14,100,199608,49627779,1,96.0,27,148
tt0115783,tt0115783,3.0679245283018868,25000000,15521,22675,28,100,199609,22611954,1,84.0,27,164
tt0113253,tt0113253,2.603007181328546,5000000,55116,9221,27,100,199509,15116634,1,88.0,27,173
tt0045152,tt0045152,4.02758537371134,2540800,13284,13294,35,100,195204,7200000,1,103.0,27,747
tt0043278,tt0043278,3.793858315597446,2723903,13980,13294,18,100,195108,4500000,3,113.0,27,133
tt0054698,tt0054698,3.821982549684925,2500000,1927,1932,35,100,196110,9500000,2,110.0,27,1082
tt0052357,tt0052357,4.12129043498461,2479000,2636,854,9648,100,195805,28000000,1,128.0,27,1162
tt0047396,tt0047396,4.232552144363722,1000000,2636,854,18,100,195408,36764313,1,112.0,27,1531
tt0025316,tt0025316,4.135726606295817,325000,2662,11492,35,100,193402,4500000,1,105.0,27,283
tt0053125,tt0053125,4.205228001893441,4000000,2636,2638,9648,100,195907,13275000,1,136.0,27,1062
tt0053604,tt0053604,4.024030628869339,3000000,3146,3151,35,100,196006,25000000,1,125.0,27,498
tt0053291,tt0053291,4.034193789749345,2883848,3146,3149,35,100,195903,25000000,1,122.0,27,835
tt0056923,tt0056923,4.043916720884841,4000000,13284,2638,35,100,196312,13474588,4,113.0,27,351
tt0034583,tt0034583,4.2143927037912325,878000,4109,4110,18,100,194211,10462500,4,102.0,27,1462
tt0033870,tt0033870,4.135914851901127,375000,6593,4110,9648,100,194111,1000000,1,100.0,27,435
tt0058385,tt0058385,3.865770397842212,17000000,14674,1932,18,100,196410,72070731,1,170.0,27,361
tt0047437,tt0047437,3.8669135802469135,2238813,3146,4110,35,100,195409,10000000,2,113.0,27,284
tt0046250,tt0046250,4.059152401987852,1500000,10001,8487,35,100,195309,12000000,2,119.0,27,502
tt0032138,tt0032138,3.953930764304818,2777000,9049,9066,12,100,193908,33754967,1,102.0,27,1689
tt0031381,tt0031381,3.821677736228163,4000000,9049,10538,18,100,193912,400176459,1,238.0,27,995
tt0043014,tt0043014,4.200819672131147,1752000,3146,8252,18,100,195008,5000000,1,110.0,27,533
tt0033467,tt0033467,4.094047047527605,839727,40,40,9648,100,194104,23217674,1,119.0,27,1244
tt0062622,tt0062622,3.9707343088563714,10500000,240,245,878,100,196804,68700000,2,149.0,27,3075
tt0042192,tt0042192,4.174582798459563,1400000,10601,3380,18,100,195011,63463,2,138.0,27,367
tt0032143,tt0032143,3.938894792773645,1688000,14674,88867,35,100,193901,2270000,2,133.0,27,26
tt0032976,tt0032976,4.074432452549312,1288000,2636,3359,18,100,194004,6000000,2,130.0,27,346
tt0038787,tt0038787,4.167152752460809,2000000,2636,2638,53,100,194608,24464742,1,102.0,27,345
tt0038109,tt0038109,3.899274778404513,1500000,2636,4111,18,100,194512,7000000,1,111.0,27,166
tt0048728,tt0048728,4.00209763539283,2500000,2636,2638,80,100,195508,8750000,2,106.0,27,299
tt0031725,tt0031725,3.9973474801061006,1365000,2428,19549,35,100,193910,2279000,1,110.0,27,77
tt0029843,tt0029843,3.858011937557392,2033000,4109,8724,28,100,193805,3981000,1,102.0,27,170
tt0037008,tt0037008,4.06918449197861,1020000,834,20124,18,100,194410,2000000,1,88.0,27,173
tt0027125,tt0027125,4.042888888888889,609000,30165,30181,35,100,193509,3202000,2,101.0,27,62
tt0049261,tt0049261,3.7414269911504414,5400000,18738,3635,28,100,195610,35000000,2,201.0,27,169
tt0048028,tt0048028,3.905543710021322,1,2746,2749,18,100,195503,5,1,115.0,27,163
tt0025878,tt0025878,4.150082690187431,226408,32427,32428,35,100,193405,1423000,1,93.0,27,97
tt0048960,tt0048960,3.477938517179024,6000000,20412,14261,12,100,195610,42000000,3,167.0,27,85
tt0038650,tt0038650,4.016309385863267,3180000,2662,854,18,100,194612,9644124,1,130.0,27,1103
tt0031679,tt0031679,3.988410348437266,1500000,2662,854,35,100,193910,9600000,1,129.0,27,245
tt0063350,tt0063350,3.613718603661132,114000,14999,97912,27,100,196810,30000000,1,96.0,27,591
tt0043265,tt0043265,4.065842047096829,1300000,6593,4110,12,100,195112,10750000,3,105.0,70,232
tt0051459,tt0051459,3.931554160125589,3000000,3632,3635,18,100,195802,17570324,1,108.0,27,168
tt0022879,tt0022879,3.5163755458515285,4,14855,47439,18,100,193212,25,1,89.0,27,29
tt0117011,tt0117011,2.7315573770491803,25000000,26767,15111,28,100,199609,51702483,1,100.0,27,104
tt0117039,tt0117039,3.5715616846813267,28000000,17016,3896,18,100,199610,16900000,1,132.0,196,98
tt0116830,tt0116830,3.011763038548753,67000000,1723,62,28,100,199609,47267001,1,101.0,27,263
tt0117603,tt0117603,3.222614840989399,9000000,37932,9575,18,100,199611,41590886,1,118.0,27,66
tt0115994,tt0115994,3.0990783410138247,2300000,71825,7039,35,100,199609,49620,2,88.0,27,29
tt0116259,tt0116259,3.136894337419732,38000000,10781,3291,18,100,199609,17380126,1,118.0,27,80
tt0115862,tt0115862,3.2506119951040398,50000000,15890,5577,80,100,199610,22540359,2,113.0,27,62
tt0046672,tt0046672,3.5169892772594347,5000000,2087,2090,12,100,195412,28200000,1,127.0,27,160
tt0106611,tt0106611,3.2581617277749872,14000000,12962,12974,35,100,199309,154864401,4,98.0,27,510
tt0042332,tt0042332,3.5427151714077314,2900000,64864,68652,10751,100,195003,263591415,1,74.0,27,1760
tt0057546,tt0057546,3.556113773380739,3000000,57314,21877,16,100,196312,22182353,1,79.0,27,935
tt0102798,tt0102798,3.286931205520811,48000000,8300,1269,12,100,199106,390493908,1,143.0,27,937
tt0058331,tt0058331,3.715623474865789,6000000,5834,5823,35,100,196408,102272727,1,139.0,27,1217
tt0033563,tt0033563,3.452331703647988,812000,5691,34759,16,100,194110,1600000,1,64.0,27,1206
tt0066817,tt0066817,3.3356052899287896,20000000,5834,14730,12,100,197110,17900000,1,117.0,27,260
tt0043274,tt0043274,3.6143143248656058,3000000,11429,67228,16,100,195107,572000000,1,75.0,27,1557
tt0082406,tt0082406,3.4514087382605143,12000000,67604,1937,12,100,198107,29800000,1,82.0,27,884
tt0059742,tt0059742,3.7988397521564816,8200000,1744,5823,18,100,196503,286214286,3,174.0,27,966
tt0095016,tt0095016,3.9297090593708113,28000000,1090,62,28,100,198807,140767956,3,131.0,27,4005
tt0104692,tt0104692,2.7352067183462534,10000000,57090,20495,27,100,199203,32101000,1,108.0,70,198
tt0117589,tt0117589,4.044607190412783,4500000,65452,9191,18,100,199605,13417292,1,142.0,70,127
tt0117791,tt0117791,3.331758034026465,16000000,54441,4173,18,100,199609,1985001,2,125.0,27,21
tt0116908,tt0116908,3.4219552269459848,65000000,16938,16935,80,100,199610,89456761,1,120.0,27,323
tt0116409,tt0116409,3.4084304932735425,50000000,2042,3392,12,100,199610,75000000,1,109.0,149,238
tt0116404,tt0116404,3.480392156862745,2400000,5281,15531,18,100,199610,5731103,1,120.0,27,11
tt0120107,tt0120107,2.773480662983425,45000000,16566,6952,28,100,199701,2154540,2,103.0,27,12
tt0116722,tt0116722,3.4592641261498027,7000000,172,204,18,100,199602,405000,2,123.0,70,38
tt0117509,tt0117509,3.5556464142611826,14500000,6201,6193,18,100,199610,147298761,1,120.0,27,1406
tt0117802,tt0117802,3.828221144881596,200000,11694,15277,35,100,199610,4505922,1,94.0,27,255
tt0117665,tt0117665,3.6276606037151695,44000000,8246,380,80,100,199610,165615285,1,147.0,27,729
tt0067992,tt0067992,3.701458760206734,3000000,3451,3460,10751,100,197106,4000000,3,100.0,27,826
tt0070707,tt0070707,3.83206989592702,2000000,1243,1243,35,100,197312,18344729,2,89.0,27,206
tt0066808,tt0066808,3.724505522733111,2000000,1243,1243,35,100,197104,11833696,2,82.0,27,167
tt0095159,tt0095159,3.834659511472983,7500000,8929,8930,35,100,198807,62493712,3,108.0,70,576
tt0079470,tt0079470,3.979967948717949,4000000,10707,10722,35,100,197908,20045115,1,94.0,70,1230
tt0059243,tt0059243,3.459667487684729,12000000,1927,3151,12,100,196507,25333333,2,160.0,27,64
tt0061418,tt0061418,3.85326435308122,2500000,6448,6449,80,100,196707,50700000,1,111.0,27,384
tt0046912,tt0046912,4.020443836449308,1400000,2636,7124,80,100,195405,3000000,1,104.0,27,539
tt0092890,tt0092890,3.239810636881426,6000000,716,722,18,100,198708,213954274,1,100.0,27,1371
tt0105236,tt0105236,4.089379750078279,1200000,138,1037,80,100,199209,14661007,1,99.0,27,3821
tt0091763,tt0091763,3.9067061793436495,6000000,1152,13022,18,100,198612,138530565,2,120.0,70,1236
tt0098627,tt0098627,2.804071876030333,6500000,16544,37041,35,100,198907,30218387,1,97.0,27,255
tt0103772,tt0103772,3.352477477477477,49000000,10491,3392,53,100,199203,352927224,1,127.0,4,869
tt0101761,tt0101761,3.363263296126067,38000000,1152,5576,18,100,199103,34416893,1,140.0,27,285
tt0104036,tt0104036,3.6380835563484974,3705538,17016,9029,10749,100,199209,62548947,1,112.0,158,180
tt0104348,tt0104348,3.8591941391941393,12500000,15890,1158,80,100,199209,10725228,1,100.0,27,330
tt0084707,tt0084707,3.912355969600392,12000000,6349,5064,18,100,198212,30036000,6,151.0,70,149
tt0083866,tt0083866,3.748315096225303,10500000,488,9976,878,100,198204,792965326,1,115.0,27,3359
tt0099371,tt0099371,2.8582280505357427,60000000,893,500,12,100,199006,157920733,1,107.0,27,359
tt0092099,tt0092099,3.411524163568773,15000000,893,500,28,100,198605,356830601,1,110.0,27,1736
tt0044081,tt0044081,3.956694970607446,1800000,2746,10538,18,100,195109,8000000,1,125.0,27,291
tt0116378,tt0116378,3.2294921875,12500000,39104,4690,80,100,199601,1227324,2,99.0,27,31
tt0117318,tt0117318,3.549975903614458,36000000,3974,57755,18,100,199610,20300385,1,129.0,27,257
tt0072081,tt0072081,3.6077936869508624,5000000,1927,12446,9648,100,197505,41833347,1,113.0,70,138
tt0101775,tt0101775,2.676701570680628,6788000,16672,16171,35,100,199104,13878334,1,103.0,70,107
tt0096754,tt0096754,3.666859547606523,70000000,2710,228,12,100,198908,90000098,1,139.0,27,822
tt0080749,tt0080749,3.033805031446541,1000000,11770,11782,27,100,198002,21378361,1,89.0,27,318
tt0082340,tt0082340,3.372442084942085,6000000,11770,6856,878,100,198105,50244700,1,99.0,27,720
tt0082533,tt0082533,3.20492587278814,1000000,4600,10662,18,100,198104,17985893,1,91.0,27,165
tt0071853,tt0071853,4.155153873726253,400000,280,10722,12,100,197503,5028948,3,91.0,70,1742
tt0115610,tt0115610,2.504694835680751,7000000,54839,10447,27,100,199611,1100000,1,80.0,27,33
tt0101700,tt0101700,3.958744667885436,4000000,2419,2413,35,4,199104,1794187,1,99.0,4,320
tt0116209,tt0116209,3.6401474644002927,27000000,2239,5469,18,100,199611,231976425,4,162.0,70,559
tt0097937,tt0097937,3.878139534883721,645180,53334,11856,18,100,198907,14743391,1,103.0,196,208
tt0105488,tt0105488,3.7951380830819215,3000000,6201,24589,35,100,199208,33946224,2,94.0,14,83
tt0102370,tt0102370,2.885373134328358,4,50949,3125,99,100,199105,29,2,119.0,27,32
tt0100332,tt0100332,3.9239592183517416,500000,107831,107840,99,100,199003,3779620,1,71.0,27,67
tt0073486,tt0073486,4.22913497743311,3000000,3974,514,18,100,197511,108981275,1,133.0,27,3001
tt0080684,tt0080684,4.142536321183033,18000000,10930,2,12,100,198005,538400000,1,124.0,27,5998
tt0093779,tt0093779,4.131257482104028,16000000,3026,2130,12,100,198709,30857814,1,98.0,27,1518
tt0082971,tt0082971,4.134613773809324,18000000,488,3,12,100,198106,389925971,6,115.0,27,3949
tt0090605,tt0090605,3.993473575569924,18500000,2710,10205,27,100,198607,183316455,1,137.0,70,3282
tt0060196,tt0060196,4.119727013810522,1200000,4385,3265,37,17,196612,6000000,1,161.0,27,2371
tt0050083,tt0050083,4.231208570075758,350000,39996,4958,18,100,195703,1000000,1,96.0,27,2130
tt0056172,tt0056172,4.115058430717864,15000000,12238,11390,12,100,196212,69995385,3,216.0,70,870
tt0066921,tt0066921,3.9829663887441376,2200000,240,56890,878,100,197112,26589000,1,136.0,70,3432
tt0056592,tt0056592,4.157649361114308,2000000,8482,8487,80,100,196212,13129846,1,129.0,27,676
tt0078788,tt0078788,4.106593129303198,31500000,1776,8349,18,100,197908,89460381,4,153.0,27,2112
tt0064116,tt0064116,4.106456165108485,5000000,4385,4958,37,17,196812,5321508,1,175.0,17,1160
tt0086190,tt0086190,3.9896115699843735,32350000,19800,2,12,100,198305,572700000,1,135.0,27,4763
tt0093191,tt0093191,4.0194900710958565,2500000,2303,2310,18,149,198701,3200000,3,128.0,149,256
tt0099685,tt0099685,4.17828875746609,25000000,1032,380,18,100,199009,46836394,2,145.0,27,3211
tt0078748,tt0078748,4.047350211875771,11000000,578,4139,27,100,197905,104931801,2,117.0,27,4564
tt0089881,tt0089881,4.146277556920853,11500000,5026,70132,28,39,198506,4069653,1,162.0,158,349
tt0054215,tt0054215,4.06520614110747,806948,2636,7301,18,100,196006,32000000,1,109.0,27,2405
tt0080455,tt0080455,3.797200159737321,27000000,4610,707,10402,100,198006,115229890,1,133.0,27,1092
tt0071562,tt0071562,4.263475012950189,13000000,1776,1158,18,100,197412,47542841,4,200.0,27,3418
tt0093058,tt0093058,4.038343208751139,17000000,240,8654,18,100,198706,46357676,2,116.0,70,2595
tt0086879,tt0086879,4.064012270998963,18000000,3974,1164,18,100,198410,51973029,4,160.0,27,1107
tt0081398,tt0081398,4.054861416630004,18000000,1032,380,18,100,198011,23000000,1,129.0,27,968
tt0075686,tt0075686,4.045821386853563,4000000,1243,1243,35,100,197704,38251425,2,93.0,27,1044
tt0086197,tt0086197,3.924030296075281,27000000,648,10430,18,100,198310,21500000,2,193.0,27,241
tt0082096,tt0082096,4.105434366628397,14000000,5231,920,28,149,198109,85000000,3,149.0,149,623
tt0070735,tt0070735,4.1470453241537575,5500000,9577,3636,35,100,197312,159616327,1,129.0,27,639
tt0088247,tt0088247,3.892012422360248,6400000,2710,1100,28,100,198410,78371200,1,108.0,70,4208
tt0103873,tt0103873,3.722560975609756,3000000,108,11332,27,100,199208,242623,1,104.0,2,388
tt0097441,tt0097441,3.935800218738607,18000000,9181,4756,10752,100,198912,26828365,1,122.0,27,391
tt0100150,tt0100150,3.960110240789092,14000000,1223,1241,18,100,199009,5080409,4,115.0,27,431
tt0097165,tt0097165,3.912802889095993,16400000,2690,2157,18,100,198906,235860116,1,129.0,27,2786
tt0061722,tt0061722,4.042370348228964,3000000,5342,4483,18,100,196712,104945305,1,106.0,27,855
tt0052311,tt0052311,4.157241777264859,829000,40,10017,18,100,195804,2247465,2,95.0,27,292
tt0050212,tt0050212,4.083448993754337,3000000,12238,8252,18,100,195710,27200000,3,161.0,70,554
tt0071315,tt0071315,4.157715931945426,6000000,3556,514,80,100,197406,30000000,3,130.0,27,939
tt0040897,tt0040897,4.128207350901525,3800000,6593,4110,28,100,194801,4307000,1,126.0,27,285
tt0081505,tt0081505,4.014658954926206,19000000,240,514,27,100,198005,44017374,1,144.0,27,3890
tt0092005,tt0092005,3.9892488710278826,8000000,3026,3033,80,100,198608,52287414,1,89.0,27,1568
tt0092991,tt0092991,3.752472055030095,3600000,7623,11357,27,100,198703,5923044,1,84.0,27,760
tt0057115,tt0057115,4.105288500120375,4000000,14520,13565,12,100,196306,11744471,4,172.0,27,731
tt0077416,tt0077416,3.970385953556113,15000000,12114,380,18,100,197812,50000000,4,183.0,70,943
tt0107048,tt0107048,3.8798484691766655,14600000,1524,1532,10749,100,199302,70906973,3,101.0,27,2358
tt0105695,tt0105695,3.984102881933684,14000000,190,190,37,100,199208,159157447,1,131.0,27,1133
tt0056218,tt0056218,4.090788177339902,80000000,13776,4347,9648,100,196210,96105910,1,126.0,27,188
tt0088763,tt0088763,3.9225489659200847,19000000,24,521,12,100,198507,381109762,1,116.0,27,6239
tt0101921,tt0101921,3.7260789803997296,11000000,18250,8534,18,100,199112,119418501,1,130.0,27,298
tt0066206,tt0066206,4.001013874066168,12000000,13265,862,18,100,197001,89800000,1,172.0,27,327
tt0094625,tt0094625,3.889872631251941,8000000,185,1678,878,39,198807,553171,1,124.0,158,792
tt0091203,tt0091203,3.598447204968944,16000000,52968,38559,12,100,198603,5900000,1,116.0,70,642
tt0061512,tt0061512,4.08073176344251,3000000,13859,3636,80,100,196706,16217773,1,126.0,27,390
tt0072431,tt0072431,3.968558901580709,2800000,14639,3460,35,100,197412,86273333,2,106.0,27,880
tt0102536,tt0102536,3.84110247872734,3500000,4429,1920,35,100,199110,2015810,5,129.0,149,165
tt0032553,tt0032553,4.048314846416382,2000000,13848,13848,35,100,194010,11000000,2,125.0,27,756
tt0032455,tt0032455,3.689040905618446,2280000,5691,565402,16,100,194011,83320000,1,124.0,27,831
tt0044706,tt0044706,4.044536602957086,730000,4065,4068,37,100,195203,8000000,1,85.0,27,343
tt0052618,tt0052618,3.79806030343768,15000000,10001,10017,28,100,195912,146900000,1,212.0,27,660
tt0088258,tt0088258,4.012104539202201,2500000,3026,13524,35,100,198405,4736202,1,82.0,27,413
tt0097576,tt0097576,3.982995594713656,48000000,488,3,12,100,198905,474171806,3,127.0,27,3221
tt0083987,tt0083987,3.972979905942711,22000000,4786,2282,18,100,198211,77737889,2,191.0,127,730
tt0096332,tt0096332,3.676406335335882,17000000,648,11856,35,100,198802,10006806,1,171.0,27,89
tt0091867,tt0091867,3.8949710125387615,3000000,54441,10978,18,100,198512,20966644,2,117.0,70,164
tt0084503,tt0084503,3.708619991906111,12000000,9168,71247,10402,100,198207,22244207,1,95.0,70,363
tt0087553,tt0087553,4.058576092415872,14400000,8965,8975,10752,100,198411,34700291,5,141.0,70,180
tt0049223,tt0049223,3.857402471528956,1900000,12300,12308,12,100,195603,3250000,1,98.0,27,238
tt0064115,tt0064115,4.032614893374387,6000000,9577,3636,36,100,196909,102308889,2,110.0,27,659
tt0087884,tt0087884,3.880059413293724,1746964,2303,5048,18,100,198405,2181987,1,147.0,149,282
tt0098635,tt0098635,3.833366454689984,16000000,3026,5344,35,100,198907,92823546,1,96.0,27,974
tt0103644,tt0103644,3.1041062192506623,50000000,7467,10205,878,100,199205,159773545,1,114.0,70,1664
tt0082010,tt0082010,3.5147912480464387,10000000,4610,14463,27,100,198108,31973249,1,97.0,70,571
tt0056869,tt0056869,3.731186849645604,2500000,2636,6929,27,100,196303,11403529,1,119.0,27,959
tt0103874,tt0103874,3.4344487344487344,40000000,1776,64,10749,100,199211,215862692,5,128.0,27,1087
tt0103919,tt0103919,2.9637979902087093,6000000,57851,12519,18,100,199210,25792310,1,99.0,27,303
tt0101540,tt0101540,3.541339141964201,35000000,1032,380,80,100,199111,182300000,1,128.0,27,692
tt0074285,tt0074285,3.4254909510974203,1800000,1150,5606,27,100,197611,33800000,1,98.0,27,977
tt0087800,tt0087800,3.261953478354512,1800000,5140,11163,27,100,198411,25504513,1,91.0,27,1212
tt0075005,tt0075005,3.551579274933873,2800000,7187,8487,27,100,197606,60922980,3,111.0,70,485
tt0117731,tt0117731,3.665977836315742,46000000,2388,2387,878,100,199611,150000000,1,111.0,27,671
tt0117666,tt0117666,3.97801033249437,1000000,879,879,18,100,199608,24444121,1,135.0,27,236
tt0116705,tt0116705,2.5781784980598035,60000000,13581,1100,10751,100,199611,129832389,1,89.0,27,583
